Park,ParkLatitude,ParkLongitude,Venue,VenueLatitude,VenueLongitude,VenueCategory,Distance
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Chinook's,47.65537829622633,-122.38115212299637,Seafood Restaurant,829.053816830742
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Frēlard Pizza Company,47.65629890092227,-122.36177678705424,Pizza Place,1013.8599583534972
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Mr. Gyros,47.6693040938513,-122.3820177006177,Mediterranean Restaurant,1142.4020984701654
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Sawyer,47.666936712378856,-122.3849577257965,New American Restaurant,1097.8539267644587
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Top Pot Doughnuts,47.662873084286296,-122.37418127844528,Donut Shop,238.2548492791433
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Arashi Ramen,47.66823466978185,-122.38228121757206,Noodle House,1057.9826080643688
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,San Fermo,47.667286785248706,-122.38451987054405,Italian Restaurant,1097.6247108353118
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,La Carta De Oaxaca,47.6681689403781,-122.38576711568744,Mexican Restaurant,1232.781881407921
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,No Bones Beach Club,47.6683151150406,-122.37868661117606,Vegetarian / Vegan Restaurant,923.2906022432106
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Bastille Café & Bar,47.66656387757019,-122.38345275534563,French Restaurant,984.3998983134148
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,The Monkey Bridge,47.66851760548048,-122.38006485075323,Vietnamese Restaurant,990.7201350313189
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Pink Bee,47.669632,-122.382668,Thai Restaurant,1200.070227309614
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Sunny Teriyaki,47.65623837239372,-122.3844184615109,Japanese Restaurant,960.5450920492087
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Teriyaki Bowl,47.65783546275801,-122.3891920030317,Japanese Restaurant,1220.5768439074104
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Gracia,47.66665796140054,-122.38375023148127,Mexican Restaurant,1008.1668238758153
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,8oz Burger & Co.,47.66860137419473,-122.38819226582079,Burger Joint,1403.1906815618158
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Peasant Food Manifesto,47.66537531396831,-122.3733843290741,Food Truck,511.6070765598825
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Shiku Sushi,47.666673600691475,-122.38343415042372,Sushi Restaurant,991.3702320751404
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,El Camión,47.66937068389925,-122.37250884474186,Food Truck,958.8095159810897
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Ocho,47.668588515365855,-122.38744605331458,Tapas Restaurant,1358.7524682622209
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Billy Beach Sushi and Bar,47.66819557201761,-122.38420008543017,Sushi Restaurant,1149.885153364346
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Porkchop & Co.,47.66789910103758,-122.38377746399944,Sandwich Place,1104.1255700744764
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Giddy Up Burgers & Greens,47.66214295111249,-122.36782331413806,Burger Joint,455.2507058677305
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Cafe Besalu,47.671971270463416,-122.38775528572724,Bakery,1640.1641974357317
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Pagliacci Pizza,47.64872732108503,-122.37849224912426,Pizza Place,1390.2863671887405
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,The Other Coast Cafe,47.66674597893921,-122.38372694136072,Sandwich Place,1013.2206791729294
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Veraci Pizza,47.668860075280286,-122.36332202311158,Pizza Place,1181.7727064385235
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Tarsan i Jane,47.656422002729705,-122.36198948535342,Spanish Restaurant,993.229171582205
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Gather Kitchen + Bar,47.6697229723674,-122.38491065982052,New American Restaurant,1311.3425235117847
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Pestle Rock,47.66853238288658,-122.38661516925328,Thai Restaurant,1307.2498354016304
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,The Habit Burger Grill,47.66235294077221,-122.36924178125038,Burger Joint,367.1740789547352
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Bitterroot BBQ,47.666220679007644,-122.383306689783,BBQ Joint,951.3993291413703
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,The Cheese Wizards,47.648785,-122.37601000000001,Sandwich Place,1345.9841990751695
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,MOD Pizza,47.67272181,-122.37589717,Pizza Place,1340.077523391535
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,La Palma Family Mexican Restaurant,47.65211310084766,-122.37590839767681,Mexican Restaurant,979.4117122395163
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Fremont Bowl,47.659100543865,-122.35001944268794,Japanese Restaurant,1776.21703761709
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Pho Than Brothers,47.66862111173407,-122.38383061930828,Vietnamese Restaurant,1165.700605557349
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Rock Creek Seafood & Spirits,47.65944048591234,-122.34975814819336,Seafood Restaurant,1792.2071394678374
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,La Isla,47.668810967440976,-122.38713600824516,Latin American Restaurant,1357.0825867290962
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,The Dish Cafe,47.66027961326462,-122.36589823724724,Breakfast Spot,576.3378302696893
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Uneeda Burger,47.65940001082832,-122.34997135824473,Burger Joint,1776.6297650678869
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,The Gerald,47.665970401659,-122.38262700154031,New American Restaurant,894.3809475676521
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Moshi Moshi Sushi,47.66696288411547,-122.38393933789094,Sushi Restaurant,1041.1012963864093
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Hood Famous Bakeshop,47.66845148114616,-122.38737906068137,Bakery,1345.170161213557
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Kimchi House,47.67137242571149,-122.38776305505164,Korean Restaurant,1590.617254096889
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Paseo Caribbean Food,47.658519309995754,-122.35011164625412,Caribbean Restaurant,1777.301269286152
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Drunky's Two Shoe BBQ,47.657327711975746,-122.36348858442659,BBQ Joint,846.4667040209974
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Copine,47.67574136749478,-122.38740432867979,French Restaurant,1963.103874169501
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Windy City Pie,47.672348,-122.35406,Pizza Place,1948.1518314331067
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,The Egg & Us - Seattle,47.662586096712396,-122.3745435535733,Breakfast Spot,215.11629884226906
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Scooter's Burgers,47.671097354207525,-122.38739128746657,Burger Joint,1549.2069884221874
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Joli,47.676146,-122.364193,French Restaurant,1847.4471089683634
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Brimmer & Heeltap,47.668509236033316,-122.36315947970634,Gastropub,1160.5438961105485
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,El Camión,47.67873972132501,-122.37680393379415,Food Truck,2012.4090190890875
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Revel WC,47.652014,-122.353926,Korean Restaurant,1766.0231486797793
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Tall Grass Bakery,47.6719822697272,-122.38769017869043,Bakery,1637.9146154359591
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Chef Liao,47.67296182490042,-122.35430668966136,Chinese Restaurant,1980.3287597197466
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Delancey,47.67954593341448,-122.37476960718206,Pizza Place,2089.080867332946
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Curbside,47.64949141158309,-122.35884578545452,Food Truck,1670.8427927841763
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,The Dray,47.676057941658954,-122.36500008452451,Gastropub,1816.1232499111413
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Pomerol,47.65265834721274,-122.35649026588749,French Restaurant,1566.5163232011096
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Mainstay Provisions,47.676078000000004,-122.364349,Café,1836.0207581675324
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Bay Cafe - Fishermen's Terminal,47.65574511807368,-122.38040286516144,Diner,760.8007287992903
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Take 5 Urban Market,47.67943349680548,-122.36629324553397,Deli / Bodega,2144.64719019551
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Stoneburner,47.66614289163664,-122.38282728208249,Italian Restaurant,918.264296339496
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Garden Sushi,47.66777719736938,-122.37902379398376,Sushi Restaurant,880.9094007119065
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Flair Taco Truck,47.652191168727796,-122.35434532600328,Food Truck,1728.8817101879713
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Un Bien,47.68163662900125,-122.37663719087422,Caribbean Restaurant,2331.1406563085084
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Kamonegi,47.65396990276754,-122.34441476035772,Japanese Restaurant,2314.685400978561
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Zeeks Pizza,47.672670000000004,-122.35439,Pizza Place,1953.664445531033
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,The Fat Hen,47.679593621013545,-122.37453550782013,Breakfast Spot,2093.6737586449585
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Red Mill Burgers,47.64829691751667,-122.37828447802616,Burger Joint,1432.4834859482328
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Seattle Biscuit Company,47.65621,-122.362396,Café,978.6938363386964
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Tandoozy,47.674988123846205,-122.3814379648475,Food Truck,1688.0313834031429
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Rosellini's,47.67952480918485,-122.3747295593868,Bakery,2086.6031404584296
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Shawn O'Donnell's,47.651457956005146,-122.350164706388,Irish Pub,2038.480235678828
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Modern Japanese Cuisine,47.67348502605972,-122.3542226709728,Japanese Restaurant,2025.0860636333146
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Tutta Bella Neapolitan Pizzeria,47.66041724886297,-122.34244449029059,Pizza Place,2335.7311302108888
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Li'l Woody's,47.66877140612772,-122.38385238972059,Burger Joint,1179.3309503313394
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Fresh Flours,47.67315634832811,-122.35446206995992,Café,1986.7566055395926
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Seattle Meowtropolitan,47.661376313527434,-122.34279925340857,Café,2309.6915926332613
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Scandinavian Specialties,47.67819841284109,-122.3768823771262,Scandinavian Restaurant,1953.4365116611907
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Ristorante Picolinos,47.67546742617405,-122.39849230731859,Italian Restaurant,2486.2562608959793
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Ballard Annex Oyster House,47.6679962514455,-122.38512412817906,Seafood Restaurant,1184.1267262559525
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Evergreens,47.64941888975278,-122.34813966132334,Salad Place,2287.777408679342
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Via Tribunali,47.6591339505142,-122.35011895044508,Pizza Place,1768.3962665626634
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Eve,47.649514707868434,-122.3492896642033,New American Restaurant,2210.1953311711964
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Le Coin,47.65785623959084,-122.35010234393957,French Restaurant,1789.8916445818954
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,Yasuko's Teriyaki,47.64867613029785,-122.3760327982008,Japanese Restaurant,1358.209272737329
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,ha!,47.658987895203644,-122.35008845390745,American Restaurant,1772.424163069592
14th Ave NW Boat Ramp,47.660775,-122.37353600000002,India Bistro,47.66859730889656,-122.38641400658142,Indian Restaurant,1300.7495237148742
A. B. Ernst Park,47.650087,-122.348826,Sea Wolf Bakery,47.651034157597245,-122.34305327220815,Bakery,446.2952018339294
A. B. Ernst Park,47.650087,-122.348826,Evergreens,47.64941888975278,-122.34813966132334,Salad Place,90.42557376392635
A. B. Ernst Park,47.650087,-122.348826,Manolin,47.651003772836646,-122.34319778589467,American Restaurant,434.9483393378882
A. B. Ernst Park,47.650087,-122.348826,Shawn O'Donnell's,47.651457956005146,-122.350164706388,Irish Pub,182.6179052123887
A. B. Ernst Park,47.650087,-122.348826,Eve,47.649514707868434,-122.3492896642033,New American Restaurant,72.54072987185909
A. B. Ernst Park,47.650087,-122.348826,Kamonegi,47.65396990276754,-122.34441476035772,Japanese Restaurant,544.2447391618417
A. B. Ernst Park,47.650087,-122.348826,The Whale Wins,47.64968571247158,-122.3425076573946,New American Restaurant,476.78211142097285
A. B. Ernst Park,47.650087,-122.348826,Joule,47.649646005848254,-122.34260460665192,Korean Restaurant,469.97110701081624
A. B. Ernst Park,47.650087,-122.348826,RoRo BBQ,47.65119192307642,-122.34259682296631,Cuban Restaurant,483.84010747601644
A. B. Ernst Park,47.650087,-122.348826,Revel WC,47.652014,-122.353926,Korean Restaurant,438.98325024188006
A. B. Ernst Park,47.650087,-122.348826,Cafe Turko,47.64924034428274,-122.34701050922804,Turkish Restaurant,165.72628880514586
A. B. Ernst Park,47.650087,-122.348826,Canlis,47.64306413335886,-122.34675376094124,American Restaurant,796.1977752541874
A. B. Ernst Park,47.650087,-122.348826,MOD Pizza,47.64993920000001,-122.350029,Pizza Place,91.86158915984454
A. B. Ernst Park,47.650087,-122.348826,Kin Len Thai Night Bites,47.651142,-122.350212,Thai Restaurant,156.84843773875892
A. B. Ernst Park,47.650087,-122.348826,Flair Taco Truck,47.652191168727796,-122.35434532600328,Food Truck,476.095990130187
A. B. Ernst Park,47.650087,-122.348826,Fremont Bowl,47.659100543865,-122.35001944268794,Japanese Restaurant,1006.1605228562386
A. B. Ernst Park,47.650087,-122.348826,19 Gold,47.651485,-122.35043999999999,Taiwanese Restaurant,197.1367602361461
A. B. Ernst Park,47.650087,-122.348826,I Love Teriyaki,47.648833732592045,-122.3431574111393,Japanese Restaurant,448.0943754937493
A. B. Ernst Park,47.650087,-122.348826,The Masonry,47.64951326543692,-122.3486058831003,Pizza Place,65.89855016647398
A. B. Ernst Park,47.650087,-122.348826,Rock Creek Seafood & Spirits,47.65944048591234,-122.34975814819336,Seafood Restaurant,1042.3091374543933
A. B. Ernst Park,47.650087,-122.348826,Paseo Caribbean Food,47.658519309995754,-122.35011164625412,Caribbean Restaurant,942.4960965947415
A. B. Ernst Park,47.650087,-122.348826,Pel'Meni Dumpling Tzar,47.651068770884905,-122.35035494230381,Dumpling Restaurant,158.45957557095232
A. B. Ernst Park,47.650087,-122.348826,Uneeda Burger,47.65940001082832,-122.34997135824473,Burger Joint,1039.0227744802048
A. B. Ernst Park,47.650087,-122.348826,Curbside,47.64949141158309,-122.35884578545452,Food Truck,755.6835258601321
A. B. Ernst Park,47.650087,-122.348826,El Camino,47.65054377197718,-122.35091284926642,Mexican Restaurant,164.8015737089265
A. B. Ernst Park,47.650087,-122.348826,Flying Apron Bakery,47.6510215108968,-122.34986843730465,Bakery,130.11182633415498
A. B. Ernst Park,47.650087,-122.348826,Cantinetta,47.65189081492821,-122.33617923355142,Italian Restaurant,971.0535352841745
A. B. Ernst Park,47.650087,-122.348826,Pomerol,47.65265834721274,-122.35649026588749,French Restaurant,642.8604548970449
A. B. Ernst Park,47.650087,-122.348826,Tutta Bella Neapolitan Pizzeria,47.66041724886297,-122.34244449029059,Pizza Place,1244.5837087549812
A. B. Ernst Park,47.650087,-122.348826,Roxy's Diner,47.65201551721047,-122.35277564202988,Diner,366.0897562353424
A. B. Ernst Park,47.650087,-122.348826,Frēlard Pizza Company,47.65629890092227,-122.36177678705424,Pizza Place,1193.1386236140238
A. B. Ernst Park,47.650087,-122.348826,Pagliacci Pizza,47.65550254761737,-122.34274838542088,Pizza Place,755.6538344806833
A. B. Ernst Park,47.650087,-122.348826,ZapVerr,47.64993696221103,-122.34974165101488,Thai Restaurant,70.7853996671428
A. B. Ernst Park,47.650087,-122.348826,Bar Charlie,47.65340359930809,-122.34263779580694,Restaurant,593.3852564762736
A. B. Ernst Park,47.650087,-122.348826,Seattle Meowtropolitan,47.661376313527434,-122.34279925340857,Café,1334.33886800159
A. B. Ernst Park,47.650087,-122.348826,Pho Than Brothers,47.649704264710806,-122.3500004984655,Asian Restaurant,97.96378646927138
A. B. Ernst Park,47.650087,-122.348826,How To Cook A Wolf,47.63864924974856,-122.35693162837059,Italian Restaurant,1410.0031439508684
A. B. Ernst Park,47.650087,-122.348826,Tilth,47.66132619444158,-122.34003979167498,New American Restaurant,1413.2120962671697
A. B. Ernst Park,47.650087,-122.348826,Homegrown,47.638472329072904,-122.35704759128632,Sandwich Place,1431.5082475342426
